178,0.0296952249991591
358,0.134928381001373
537,0.301542887000323
716,0.571918544999789
895,0.886006714001269
1074,1.24296611099999
1253,1.64954555899931
1432,2.64052301800075
1611,2.85592838900084
1790,3.59707787300067
1969,4.38948754500052
2148,5.39098084799844
2327,6.98254896399885
2506,7.10732670200014
2685,8.94702127299934
2874,9.27537115900122
3053,9.69826381100029
3232,11.1923151139999
3411,12.4046790310003
3590,12.853421451
3769,14.3906136509995
3948,15.625681644
4127,17.1084850459993
4306,18.5073586279996
4461,19.8675596370013
