1000000,0.000000448133
1760000,0.000000402733
2520000,0.0000005118
3280000,0.000000472
4040000,0.000000538667
4800000,0.0000006558
5560000,0.0000006632
6320000,0.000000618467
7080000,0.0000005378
7840000,0.000000617267
8600000,0.000000618667
9360000,0.0000007254
10120000,0.000000638133
10880000,0.0000006072
11640000,0.00000071
12400000,0.000000569667
13160000,0.0000006822
13920000,0.000000631667
14680000,0.000000569333
15440000,0.000000697867
16200000,0.0000005758
16960000,0.00000069
17720000,0.000000623667
18480000,0.000000644133
19240000,0.0000007254
20000000,0.000000673533
